simulation,frame,subframe,slot,sym1,sym2,sym3,sym4,sym5,sym6,sym7,sym8,sym9,sym10,sym11,sym12
80,41,4,0,2,3,1,2,3,1,2,3,1,3,2,1
80,41,4,1,3,1,2,1,3,1,2,3,1,2,3,1
80,41,5,0,3,1,2,1,3,1,2,3,1,3,2,1
80,41,5,1,1,2,1,3,2,1,3,2,1,3,2,1
80,41,6,0,3,1,3,3,3,3,3,2,3,3,3,1
80,41,6,1,1,2,1,1,2,1,2,1,2,1,2,1
80,41,7,1,3,3,3,2,3,1,3,3,3,2,3,1
80,41,8,0,1,3,2,1,3,1,2,3,1,3,2,1
80,41,9,0,2,1,1,2,1,2,1,2,1,2,1,0
80,41,9,1,3,2,3,3,3,1,3,3,2,3,3,1
80,42,0,0,3,3,3,3,3,3,3,3,3,3,3,1
80,42,0,1,1,2,1,2,1,1,2,1,2,1,2,1
80,42,1,0,1,2,1,2,1,1,2,1,2,1,2,1
80,42,1,1,2,3,1,3,1,2,3,1,3,2,3,1
80,42,2,0,1,3,2,1,3,1,2,3,1,2,3,1
80,42,3,0,1,2,1,2,1,1,2,1,2,1,2,1
80,42,3,1,3,2,3,3,1,3,3,3,2,3,3,1
80,42,4,0,3,2,1,3,1,3,2,1,3,2,3,1
80,42,5,0,1,3,2,1,3,1,2,3,1,2,3,1
80,42,5,1,1,3,1,2,3,1,2,3,1,3,2,1
80,42,6,0,2,1,3,2,1,3,2,1,3,3,2,1
80,42,7,0,1,2,3,1,3,1,2,3,1,2,3,1
80,42,7,1,3,3,3,3,3,3,3,3,3,3,3,1
80,42,8,1,1,3,3,3,2,1,3,3,2,3,1,0
80,42,9,0,2,1,3,2,1,3,2,1,3,3,2,1
80,42,9,1,1,3,3,1,3,2,3,1,3,2,3,1
80,43,0,0,1,2,1,1,2,1,2,1,2,1,2,1
80,43,0,1,1,2,1,1,2,1,2,1,2,1,2,1
80,43,1,0,3,3,3,3,3,3,3,3,3,3,3,1
80,43,1,1,2,1,2,1,2,1,2,1,2,1,2,1
80,43,2,1,3,3,3,3,1,3,3,3,2,3,3,1
80,43,3,0,1,3,1,2,3,1,2,3,1,3,2,1
80,43,4,0,1,2,1,1,2,1,2,1,2,1,2,1
80,43,4,1,1,3,3,2,3,3,3,3,2,3,3,1
80,43,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,43,5,1,1,2,1,2,1,1,2,1,2,1,2,1
80,43,6,0,1,2,1,2,1,1,2,1,2,1,2,1
80,43,7,0,3,2,3,1,3,2,3,1,3,2,3,1
80,43,8,0,1,2,3,1,3,1,2,3,1,2,3,1
80,43,8,1,3,2,1,3,1,3,2,1,3,2,3,1
80,43,9,0,1,3,2,1,3,1,2,3,1,2,3,1
80,43,9,1,1,3,2,1,3,2,1,3,2,3,1,0
80,44,0,0,3,1,2,3,1,3,2,1,3,2,3,1
80,44,0,1,1,3,1,2,3,1,2,3,1,3,2,1
80,44,1,1,3,1,3,2,1,3,2,1,3,3,2,1
80,44,2,0,2,3,1,2,3,1,2,3,1,3,2,1
80,44,3,0,1,2,3,1,3,1,2,3,1,2,3,1
80,44,3,1,3,2,1,3,1,3,2,1,3,2,3,1
80,44,4,1,1,3,2,1,3,1,2,3,1,2,3,1
80,44,5,0,3,1,2,3,1,3,2,1,3,2,3,1
80,44,5,1,3,3,3,3,3,3,3,3,3,3,3,3
80,44,6,1,1,2,1,2,1,1,2,1,2,1,2,1
80,44,7,0,3,3,3,3,3,3,3,3,3,3,3,3
80,44,7,1,1,2,1,2,1,1,2,1,2,1,2,1
80,44,8,1,3,3,3,3,3,3,3,3,3,3,3,1
80,44,9,0,3,3,3,3,3,3,3,3,3,3,3,3
80,45,0,0,1,1,2,1,2,1,2,1,2,1,2,1
80,45,0,1,3,1,2,1,3,2,1,2,1,3,2,1
80,45,1,0,2,3,1,2,3,1,2,3,1,3,2,1
80,45,2,0,3,2,1,3,1,3,2,1,3,2,3,1
80,45,2,1,1,2,3,1,3,1,2,3,1,2,3,1
80,45,3,1,2,3,1,3,1,2,3,1,3,2,3,1
80,45,4,0,3,2,1,3,1,3,2,1,3,2,3,1
80,45,5,0,3,2,1,3,1,3,2,1,3,2,3,1
80,45,5,1,1,2,3,1,3,1,2,3,1,2,3,1
80,45,6,0,3,3,3,3,3,3,3,3,3,3,3,3
80,45,7,0,1,2,1,2,1,1,2,1,2,1,2,1
80,45,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,45,9,0,3,3,3,3,3,3,3,3,3,3,3,0
80,45,9,1,3,3,3,3,3,3,3,3,3,3,3,3
80,46,0,0,3,3,3,3,3,3,3,3,3,3,3,3
80,46,0,1,2,1,2,1,1,2,1,2,1,2,1,3
80,46,1,0,2,1,2,1,1,2,1,1,2,1,2,1
80,46,1,1,2,1,3,1,2,1,1,2,1,2,1,3
80,46,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,46,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,46,4,1,1,1,2,1,2,1,1,2,1,2,1,3
80,46,5,0,2,1,1,2,1,2,1,2,1,1,2,3
80,46,5,1,1,1,2,1,2,1,1,2,1,2,1,3
80,46,6,1,3,3,3,3,3,3,3,3,3,3,3,3
80,46,7,0,3,3,3,3,3,3,3,3,3,3,3,3
80,46,7,1,1,2,1,2,1,2,1,2,1,1,2,3
80,46,8,0,2,1,2,1,1,2,1,2,1,2,1,3
80,46,8,1,1,2,1,2,1,1,2,1,2,1,3,0
80,46,9,0,1,2,1,2,1,3,1,2,1,2,1,3
80,47,0,0,3,3,3,3,3,3,3,3,3,3,3,3
80,47,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,47,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,47,1,1,2,1,2,1,1,2,1,2,1,2,1,3
80,47,2,0,1,2,1,1,2,1,1,2,1,2,1,3
80,47,3,0,2,1,2,1,1,2,1,2,1,1,2,3
80,47,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,47,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,47,5,0,3,3,3,3,2,3,3,3,3,3,1,3
80,47,5,1,1,2,1,1,2,1,1,2,1,2,1,3
80,47,6,0,2,1,2,1,1,2,1,2,1,1,2,3
80,47,6,1,1,1,2,1,2,1,1,2,1,2,1,3
80,47,7,0,2,1,1,2,1,2,1,2,1,1,2,3
80,47,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,47,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,47,8,1,2,1,2,1,1,2,1,2,1,2,1,3
80,47,9,0,1,2,1,1,2,1,1,2,1,2,1,3
80,47,9,1,1,2,1,1,2,1,2,1,1,2,3,0
80,48,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,48,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,48,2,1,3,3,3,3,3,3,3,1,3,3,2,3
80,48,3,0,1,3,2,3,1,3,2,1,3,1,2,3
80,48,3,1,2,1,2,1,1,2,1,2,1,2,1,3
80,48,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,48,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,48,5,0,1,1,2,1,2,1,1,2,1,2,1,3
80,48,5,1,2,1,1,2,1,2,1,2,1,1,2,3
80,48,6,0,1,1,2,1,2,1,1,2,1,2,1,3
80,48,7,1,3,3,3,1,2,3,3,3,3,1,2,3
80,48,8,0,1,2,3,3,1,2,3,1,3,1,2,3
80,48,8,1,2,1,2,1,1,2,1,2,1,2,1,3
80,48,9,0,1,2,1,1,2,1,1,2,1,2,1,3
80,48,9,1,3,3,3,3,3,3,3,3,3,3,3,3
80,49,0,0,3,3,2,3,1,3,3,3,3,1,2,3
80,49,1,0,1,1,2,1,2,1,1,2,1,2,1,3
80,49,1,1,3,3,3,3,3,3,1,3,3,3,2,3
80,49,2,1,1,3,2,1,3,3,2,1,3,1,2,3
80,49,3,0,3,2,3,1,3,2,3,1,3,1,2,3
80,49,3,1,1,1,2,1,2,1,1,2,1,2,1,3
80,49,4,0,2,1,1,2,1,2,1,2,1,1,2,3
80,49,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,49,5,0,1,3,2,3,3,1,3,3,3,2,1,3
80,49,5,1,2,1,2,1,1,2,1,2,1,2,1,3
80,49,6,1,3,3,3,2,3,3,3,3,3,3,1,3
80,49,7,0,3,1,3,2,3,1,3,1,3,2,1,3
80,49,7,1,1,1,2,1,2,1,1,2,1,2,1,3
80,49,8,0,1,2,1,2,1,2,1,2,1,1,2,3
80,49,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,49,9,0,3,3,3,3,3,3,3,3,3,3,3,0
80,49,9,1,2,1,2,1,1,2,1,2,1,2,1,3
80,50,0,0,1,2,1,1,2,1,1,2,1,2,1,3
80,50,0,1,2,1,1,2,1,2,1,2,1,1,2,3
80,50,1,0,1,1,2,1,2,1,1,2,1,2,1,3
80,50,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,50,2,1,3,3,3,1,3,3,3,3,3,3,2,3
80,50,3,0,2,3,1,3,3,2,1,3,3,1,2,3
80,50,3,1,1,1,2,1,2,1,1,2,1,2,1,3
80,50,4,0,2,1,1,2,1,2,1,2,1,1,2,3
80,50,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,50,5,0,3,3,2,3,3,1,3,3,3,2,1,3
80,50,6,0,1,2,1,1,2,1,1,2,1,2,1,3
80,50,6,1,3,3,3,3,3,3,3,1,3,3,2,3
80,50,8,0,1,2,3,3,1,2,3,1,3,2,1,3
80,50,8,1,3,3,3,3,3,3,3,3,3,3,3,0
80,50,9,0,2,1,2,1,2,1,1,2,1,2,1,3
80,50,9,1,1,3,1,2,1,3,1,2,1,2,1,3
80,51,0,0,1,3,2,1,3,3,2,1,3,1,2,3
80,51,1,1,3,2,3,1,3,2,3,1,3,1,2,3
80,51,3,0,3,3,3,3,3,3,3,3,3,3,3,3
80,51,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,51,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,51,4,1,1,1,2,1,2,1,1,2,1,2,1,3
80,51,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,51,5,1,3,3,3,3,3,3,1,3,3,3,2,3
80,51,7,0,2,1,2,1,1,2,1,2,1,1,2,3
80,51,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,51,9,0,3,3,3,3,3,3,3,3,3,3,3,3
80,51,9,1,3,3,1,3,3,3,3,2,3,1,3,0
80,52,0,0,1,3,1,3,2,3,1,3,3,2,1,3
80,52,0,1,1,2,1,2,1,2,1,2,1,1,2,3
80,52,1,1,3,2,3,3,3,3,3,3,3,3,1,3
80,52,2,0,3,1,3,2,3,3,1,3,3,2,1,3
80,52,2,1,2,1,2,1,1,2,1,2,1,2,1,3
80,52,3,0,1,2,1,1,2,1,1,2,1,2,1,3
80,52,3,1,2,1,2,1,1,2,1,2,1,1,2,3
80,52,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,52,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,52,5,1,1,1,2,1,2,1,1,2,1,2,1,3
80,52,6,0,2,1,1,2,1,2,1,2,1,1,2,3
80,52,6,1,2,1,2,1,1,2,1,2,1,2,1,3
80,52,7,0,1,2,1,1,2,1,1,2,1,2,1,3
80,52,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,52,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,52,9,0,3,3,3,3,3,3,3,3,3,3,3,3
80,52,9,1,2,1,2,1,1,2,1,2,1,1,2,3
80,53,0,0,1,1,2,1,2,1,1,2,1,2,1,3
80,53,1,0,2,1,1,2,1,2,1,2,1,1,2,3
80,53,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,53,2,1,3,3,3,3,3,3,3,3,3,3,3,3
80,53,3,0,3,2,3,3,3,3,3,3,3,3,1,3
80,53,3,1,1,1,2,1,2,1,1,2,1,2,1,3
80,53,4,0,2,1,1,2,1,2,1,2,1,1,2,3
80,53,5,0,1,1,2,1,2,1,1,2,1,2,1,3
80,53,5,1,3,3,3,3,3,3,3,3,3,3,3,3
80,53,6,0,3,3,3,3,3,3,3,3,3,3,3,3
80,53,6,1,1,2,1,2,1,2,1,2,1,1,2,3
80,53,7,0,2,1,2,1,1,2,1,2,1,2,1,3
80,53,7,1,1,2,1,1,2,1,1,2,1,2,1,3
80,53,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,53,9,0,3,3,3,3,3,3,3,3,3,3,3,0
80,53,9,1,2,1,2,1,1,2,1,2,1,1,2,3
80,54,0,0,1,1,2,1,2,1,1,2,1,2,1,3
80,54,0,1,2,1,1,2,1,2,1,2,1,1,2,3
80,54,1,0,2,1,2,1,1,2,1,2,1,2,1,3
80,54,1,1,3,3,3,3,3,3,3,3,3,3,3,3
80,54,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,54,2,1,1,2,1,1,2,1,1,2,1,2,1,3
80,54,3,0,2,1,2,1,1,2,1,2,1,1,2,3
80,54,3,1,1,1,2,1,2,1,1,2,1,2,1,3
80,54,4,0,2,1,1,2,1,2,1,2,1,1,2,3
80,54,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,54,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,54,5,1,2,1,2,1,2,1,1,2,1,2,1,3
80,54,6,0,1,2,1,1,2,1,1,2,1,2,1,3
80,54,6,1,2,1,2,1,1,2,1,2,1,1,2,3
80,54,7,0,1,1,2,1,2,1,1,2,1,2,1,3
80,54,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,54,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,54,9,0,2,1,1,2,1,2,1,2,1,1,2,3
80,55,0,0,3,3,3,3,3,3,3,3,3,3,3,3
80,55,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,55,1,1,3,3,3,3,3,3,3,3,3,3,3,3
80,55,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,55,2,1,1,1,2,1,2,1,1,2,1,2,1,3
80,55,3,0,1,2,1,2,1,2,1,2,1,1,2,3
80,55,3,1,2,1,2,1,1,2,1,2,1,2,1,3
80,55,4,0,1,2,1,1,2,1,1,2,1,2,1,3
80,55,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,55,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,55,5,1,2,1,2,1,1,2,1,2,1,1,2,3
80,55,6,0,1,1,2,1,2,1,1,2,1,2,1,3
80,55,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,55,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,55,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,55,9,0,3,1,3,3,2,3,1,3,3,1,2,3
80,55,9,1,2,1,2,1,2,1,2,1,1,2,3,0
80,56,0,0,1,2,1,1,2,1,1,2,1,2,1,3
80,56,0,1,2,1,2,1,1,2,1,2,1,1,2,3
80,56,1,0,1,1,2,1,2,1,1,2,1,2,1,3
80,56,1,1,3,3,3,3,3,3,3,3,3,3,3,3
80,56,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,56,2,1,2,1,1,2,1,2,1,2,1,1,2,3
80,56,3,0,1,1,2,1,2,1,1,2,1,2,1,3
80,56,3,1,1,2,1,2,1,2,1,2,1,1,2,3
80,56,4,0,2,1,2,1,1,2,1,2,1,2,1,3
80,56,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,56,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,56,5,1,1,1,2,1,2,1,1,2,1,2,1,3
80,56,6,0,2,1,1,2,1,2,1,2,1,1,2,3
80,56,6,1,1,1,2,1,2,1,1,2,1,2,1,3
80,56,7,0,1,2,1,2,1,2,1,2,1,1,2,3
80,56,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,56,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,56,8,1,2,1,2,1,1,2,1,2,1,2,1,3
80,56,9,0,1,2,1,1,2,1,1,2,1,2,1,3
80,56,9,1,2,1,2,1,1,2,1,2,1,1,2,3
80,57,0,0,1,1,2,1,2,1,1,2,1,2,1,3
80,57,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,57,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,57,1,1,2,1,1,2,1,2,1,2,1,1,2,3
80,57,2,0,2,1,2,1,1,2,1,2,1,2,1,3
80,57,2,1,1,2,1,1,2,1,1,2,1,2,1,3
80,57,3,0,1,2,1,3,1,2,1,2,1,1,2,3
80,57,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,57,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,57,4,1,2,1,1,2,1,2,1,2,1,1,2,3
80,57,5,1,3,3,3,3,3,3,3,3,3,3,3,3
80,57,6,0,3,3,3,3,3,3,3,3,3,3,3,3
80,57,6,1,1,1,2,1,2,1,1,2,1,2,1,3
80,57,7,0,1,2,1,2,1,2,1,2,1,1,2,3
80,57,7,1,2,1,2,1,1,2,1,2,1,2,1,3
80,57,8,0,1,2,1,1,2,1,1,2,1,2,1,3
80,57,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,57,9,0,3,3,3,3,3,3,3,3,3,3,3,0
80,57,9,1,2,1,2,1,1,2,1,2,1,1,2,3
80,58,0,0,1,1,2,1,2,1,1,2,1,2,1,3
80,58,0,1,2,1,1,2,1,2,1,2,1,1,2,3
80,58,1,0,2,1,3,1,2,1,3,2,1,2,1,3
80,58,1,1,3,3,3,3,3,3,3,3,3,3,3,3
80,58,2,0,3,3,3,3,3,3,3,3,3,3,3,3
80,58,2,1,1,1,2,1,2,1,1,2,1,2,1,3
80,58,3,0,2,1,1,2,1,2,1,2,1,1,2,3
80,58,3,1,1,2,1,2,1,3,1,2,1,2,1,3
80,58,4,0,1,2,3,3,1,2,3,1,3,2,1,3
80,58,4,1,3,1,3,1,3,2,3,1,3,2,1,3
80,58,5,0,1,3,2,1,3,3,2,1,3,1,2,3
80,58,5,1,3,2,3,1,3,2,3,1,3,1,2,3
80,58,6,0,2,3,1,3,1,2,3,1,3,2,1,3
80,58,7,0,1,1,2,1,2,1,1,2,1,2,1,3
80,58,7,1,3,3,3,3,3,3,1,3,3,3,2,3
80,58,9,0,1,2,3,1,3,2,3,1,3,1,2,3
80,58,9,1,3,3,3,3,3,3,3,3,3,3,3,3
80,59,0,0,2,1,2,1,1,2,1,2,1,1,2,3
80,59,0,1,3,1,3,2,1,1,3,2,1,2,1,3
80,59,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,59,1,1,2,1,2,1,1,2,1,2,1,2,1,3
80,59,2,1,2,1,1,3,2,1,1,2,1,2,1,3
80,59,3,0,2,1,3,3,1,2,3,1,3,2,1,3
80,59,4,1,3,1,3,1,3,2,3,1,3,2,1,3
80,59,5,0,1,3,2,1,3,3,2,1,3,1,2,3
80,59,5,1,3,2,3,1,3,2,3,1,3,1,2,3
80,59,6,0,2,3,1,3,1,2,3,1,3,2,1,3
80,59,6,1,1,2,1,1,2,1,1,2,1,2,1,3
80,59,7,0,3,3,3,3,3,3,3,3,3,3,3,3
80,59,8,0,2,1,2,1,1,2,1,2,1,1,2,3
80,59,8,1,3,3,1,3,2,3,1,3,3,2,1,3
80,59,9,0,2,3,1,3,1,2,3,1,3,2,1,3
80,59,9,1,1,2,1,2,1,1,2,1,2,1,3,0
80,60,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,60,1,0,2,1,3,1,2,3,1,2,1,2,1,3
80,60,1,1,1,1,2,1,2,1,1,2,1,2,1,3
80,60,2,0,2,1,1,2,1,2,1,2,1,1,2,3
80,60,2,1,3,3,3,3,3,3,3,3,3,3,3,3
80,60,3,1,3,1,3,2,3,3,1,3,3,2,1,3
80,60,4,0,1,3,3,1,3,2,3,1,3,2,1,3
80,60,4,1,1,2,1,2,1,2,1,2,1,1,2,3
80,60,5,1,1,3,3,3,3,3,3,2,3,3,1,3
80,60,6,0,2,3,1,3,3,2,1,3,3,1,2,3
80,60,6,1,1,1,2,1,2,1,1,2,1,2,1,3
80,60,7,0,1,2,1,2,1,2,1,2,1,1,2,3
80,60,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,60,8,0,3,3,2,3,3,1,3,3,3,2,1,3
80,60,8,1,1,1,2,1,2,1,1,2,1,2,1,3
80,60,9,0,2,1,1,2,1,2,1,2,1,1,2,3
80,60,9,1,1,1,2,1,2,1,1,2,1,2,1,3
80,61,0,0,1,2,1,2,1,2,1,2,1,1,2,3
80,61,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,61,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,61,1,1,2,1,2,1,1,2,1,2,1,2,1,3
80,61,2,0,1,2,1,1,2,1,1,2,1,2,1,3
80,61,2,1,2,1,2,1,1,2,1,2,1,1,2,3
80,61,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,61,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,61,5,0,1,1,2,1,2,1,1,2,1,2,1,3
80,61,5,1,3,3,3,3,3,3,3,3,3,3,3,3
80,61,6,1,1,3,3,3,2,1,3,3,3,1,2,3
80,61,7,0,3,3,2,1,3,3,2,1,3,1,2,3
80,61,7,1,2,1,2,1,1,2,1,2,1,2,1,3
80,61,8,0,1,2,1,1,2,1,1,2,1,2,1,3
80,61,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,61,9,0,1,3,2,3,3,1,3,3,1,2,3,0
80,61,9,1,2,1,2,1,1,2,1,2,1,1,2,3
80,62,0,0,1,1,2,1,2,1,1,2,1,2,1,3
80,62,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,62,1,0,3,1,3,2,3,3,3,3,1,3,2,3
80,62,1,1,2,1,2,1,1,2,1,2,1,2,1,3
80,62,2,0,1,2,1,1,2,1,1,2,1,2,1,3
80,62,2,1,2,1,2,1,1,2,1,2,1,1,2,3
80,62,3,0,1,1,2,1,2,1,1,2,1,2,1,3
80,62,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,62,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,62,4,1,2,1,1,2,1,2,1,2,1,1,2,3
80,62,5,0,2,1,2,1,1,2,1,2,1,2,1,3
80,62,5,1,1,2,1,1,2,1,1,2,1,2,1,3
80,62,6,0,2,1,2,1,1,2,1,2,1,1,2,3
80,62,6,1,3,3,3,3,3,3,3,3,3,3,3,3
80,62,7,0,3,3,3,3,3,3,3,3,3,3,3,3
80,62,7,1,1,1,2,1,2,1,1,2,1,2,1,3
80,62,8,0,2,1,1,2,1,2,1,2,1,1,2,3
80,62,8,1,1,2,1,2,1,1,2,1,2,1,3,0
80,62,9,1,3,3,3,3,3,3,3,3,3,3,3,3
80,63,0,0,3,3,3,3,3,3,3,3,3,3,3,3
80,63,0,1,2,1,2,1,1,2,1,2,1,1,2,3
80,63,1,0,1,1,2,1,2,1,1,2,1,2,1,3
80,63,1,1,2,1,1,2,1,2,1,2,1,1,2,3
80,63,3,0,3,3,3,3,3,3,3,3,3,3,3,3
80,63,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,63,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,63,4,1,1,1,2,1,2,1,1,2,1,2,1,3
80,63,5,0,1,2,1,2,1,2,1,2,1,1,2,3
80,63,5,1,2,1,2,1,1,2,1,2,1,2,1,3
80,63,6,0,1,2,1,1,2,1,1,2,1,2,1,3
80,63,7,0,3,3,3,3,3,3,3,3,3,3,3,3
80,63,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,63,8,0,3,3,3,3,3,1,3,3,3,3,2,3
80,63,8,1,2,1,2,1,1,2,1,2,1,2,1,3
80,63,9,0,1,2,1,1,2,1,1,2,1,2,1,3
80,63,9,1,1,2,1,1,2,1,2,1,1,2,3,0
80,64,0,0,1,2,1,2,1,2,1,2,1,1,2,3
80,64,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,64,1,1,3,3,3,3,3,3,3,3,3,3,3,3
80,64,2,0,3,3,3,3,3,3,2,3,3,3,1,3
80,64,2,1,1,1,2,1,2,1,1,2,1,2,1,3
80,64,3,0,1,2,1,2,1,2,1,2,1,1,2,3
80,64,3,1,2,1,2,1,1,2,1,2,1,2,1,3
80,64,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,64,5,0,3,3,3,3,3,3,3,3,3,3,1,3
80,64,5,1,2,1,2,1,1,2,1,2,1,2,1,3
80,64,6,0,1,2,1,1,2,1,1,2,1,2,1,3
80,64,6,1,2,1,2,1,1,2,1,2,1,1,2,3
80,64,7,0,1,1,2,1,2,1,1,2,1,2,1,3
80,64,7,1,3,3,3,3,3,3,3,3,3,3,3,3
80,64,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,64,8,1,2,1,1,2,1,2,1,2,1,1,2,3
80,64,9,0,2,1,2,1,1,2,1,2,1,2,1,3
80,64,9,1,1,2,1,1,2,1,1,2,1,2,1,3
80,65,1,0,3,3,3,3,3,3,3,3,3,3,3,3
80,65,1,1,3,3,3,3,3,3,3,3,3,3,3,3
80,65,2,0,3,3,3,3,3,3,1,3,3,3,2,3
80,65,2,1,2,1,2,1,1,2,1,2,1,2,1,3
80,65,3,0,1,2,1,1,2,1,1,2,1,2,1,3
80,65,3,1,2,1,2,1,1,2,1,2,1,1,2,3
80,65,4,1,3,3,3,3,3,3,3,3,3,3,3,3
80,65,5,0,3,3,3,3,3,3,3,3,3,3,3,3
80,65,5,1,1,1,2,1,2,1,1,2,1,2,1,3
80,65,6,0,2,1,1,2,1,2,1,2,1,1,2,3
80,65,6,1,1,1,2,1,2,1,1,2,1,2,1,3
80,65,8,0,3,3,3,3,3,3,3,3,3,3,3,3
80,65,8,1,3,3,3,3,3,3,3,3,3,3,3,3
80,65,9,0,2,3,1,3,2,3,1,3,1,2,3,0
80,65,9,1,2,1,2,1,2,1,1,2,1,2,1,3
80,66,0,0,1,2,1,1,2,1,1,2,1,2,1,3
80,66,0,1,3,3,3,3,3,3,3,3,3,3,3,3
80,66,1,0,3,3,2,3,3,1,3,3,3,1,2,3
80,66,1,1,1,1,2,1,2,1,1,2,1,2,1,3
80,66,2,0,2,1,1,2,1,2,1,2,1,1,2,3
80,66,2,1,2,1,2,1,1,2,1,2,1,2,1,3
80,66,3,0,1,2,1,1,2,1,1,2,1,2,1,3
80,66,3,1,3,3,3,3,3,3,3,3,3,3,3,3
80,66,4,0,3,3,3,3,3,3,3,3,3,3,3,3
80,66,4,1,2,1,2,1,1,2,1,2,1,1,2,3
80,66,5,0,1,1,2,1,2,1,1,2,1,2,1,3
80,66,5,1,2,1,1,2,1,2,1,2,1,1,2,3
80,66,6,0,1,1,2,1,2,1,1,2,1,2,1,3
80,66,6,1,3,3,3,3,3,3,3,3,3,3,3,3
80,66,7,0,3,3,3,3,3,3,3,3,3,3,3,3
80,66,7,1,1,2,1,2,1,2,1,2,1,1,2,3
80,66,8,0,2,1,2,1,1,2,1,2,1,2,1,3
80,66,8,1,2,1,1,2,1,1,2,1,2,1,3,0
80,66,9,0,1,1,2,1,2,1,1,2,1,2,1,3
80,66,9,1,3,3,3,3,3,3,3,3,3,3,3,3
80,67,0,0,3,3,3,3,3,3,3,3,3,3,3,3
80,67,0,1,2,1,1,2,1,2,1,2,1,1,2,3
80,67,1,0,2,1,2,1,1,2,1,2,1,2,1,3
80,67,1,1,1,2,1,1,2,1,1,2,1,2,1,3
80,67,2,1,3,3,3,3,3,3,3,3,3,3,3,3
80,67,3,0,3,3,3,3,3,3,3,3,3,3,3,3
80,67,3,1,2,1,2,1,1,2,1,2,1,1,2,3
80,67,4,0,1,1,2,1,2,1,1,2,1,2,1,3
80,67,4,1,2,1,1,2,1,2,1,2,1,1,2,3
